;sp260223_001 ch: 1907283U1;;sp260223_001 ch: 7513481SP;
Wavelength [nm];Intensity;Wavelength [nm];intensity;
746,1692;11726,075;727,9968;12679,253;
746,4581;11589,816;728,2840;12572,475;
746,7470;11508,307;728,5712;12456,248;
747,0359;11393,282;728,8584;12323,809;
747,3248;11217,969;729,1456;12214,74;
747,6137;11103,977;729,4328;12104,934;
747,9026;10996,302;729,7200;11997,714;
748,1915;10899,679;730,0071;11886,928;
748,4804;10757,897;730,2943;11726,859;
748,7693;10644,146;730,5815;11600,835;
749,0582;10590,485;730,8687;11522,896;
749,3470;10438,436;731,1559;11378,941;
749,6359;10290,139;731,4431;11283,348;
749,9248;10237,787;731,7303;11169,691;
750,2137;10121,04;732,0175;11065,554;
750,5026;10009,537;732,3047;10948,158;
750,7915;9940,8085;732,5919;10833,43;
751,0804;9823,506;732,8791;10701,366;
751,3693;9730,878;733,1663;10607,122;
751,6582;9661,0057;733,4534;10510,339;
751,9471;9534,253;733,7406;10414,735;
752,2360;9441,4841;734,0278;10324,964;
752,5249;9351,4866;734,3150;10210,291;
752,8138;9276,1831;734,6022;10131,381;
753,1027;9197,3538;734,8894;10016,538;
753,3916;9166,8289;735,1766;9887,4965;
753,6805;9069,5464;735,4638;9778,4984;
753,9693;9009,9877;735,7510;9638,2419;
754,2582;8906,2978;736,0382;9558,9419;
754,5471;8835,5125;736,3254;9478,8509;
754,8360;8751,6775;736,6125;9357,0629;
755,1249;8691,9378;736,8997;9277,9237;
755,4138;8624,2451;737,1869;9208,4037;
755,7027;8603,6431;737,4741;9107,6816;
755,9916;8534,1435;737,7613;9011,4295;
756,2805;8476,6702;738,0485;8927,4167;
756,5694;8419,5691;738,3357;8838,4595;
756,8583;8404,7283;738,6229;8732,1235;
757,1472;8296,1188;738,9101;8640,6032;
757,4361;8293,2204;739,1973;8557,9775;
757,7250;8233,6147;739,4845;8451,4639;
758,0139;8234,7984;739,7717;8367,3358;
758,3028;8215,8031;740,0588;8286,7324;
758,5916;8213,5739;740,3460;8183,4061;
758,8805;8143,3967;740,6332;8095,1113;
759,1694;8131,2829;740,9204;8010,9627;
759,4583;8138,6953;741,2076;7917,6908;
759,7472;8142,7418;741,4948;7830,065;
760,0361;8078,5493;741,7820;7740,2999;
760,3250;8108,8056;742,0692;7645,1745;
760,6139;8086,9163;742,3564;7580,1816;
760,9028;8107,1867;742,6436;7488,8738;
761,1917;8094,6705;742,9308;7395,8636;
761,4806;8081,9163;743,2179;7308,7602;
761,7695;8112,2156;743,5051;7217,6318;
762,0584;8161,6019;743,7923;7153,8145;
762,3473;8167,8657;744,0795;7084,9947;
762,6362;8163,1518;744,3667;7017,5475;
762,9251;8172,3409;744,6539;6946,8361;
763,2139;8201,0209;744,9411;6847,7309;
763,5028;8216,6424;745,2283;6767,3738;
763,7917;8231,1596;745,5155;6701,7701;
764,0806;8246,214;745,8027;6637,8008;
764,3695;8271,2297;746,0899;6570,5159;
764,6584;8314,0635;746,3770;6479,4209;
764,9473;8357,398;746,6642;6403,1887;
765,2362;8362,9805;746,9514;6360,9568;
765,5251;8413,3122;747,2386;6289,4636;
765,8140;8463,3541;747,5258;6239,8514;
766,1029;8496,5346;747,8130;6167,1763;
766,3918;8533,0824;748,1002;6088,4163;
766,6807;8577,1985;748,3874;6017,362;
766,9696;8657,2931;748,6746;5960,8013;
767,2585;8722,8721;748,9618;5921,4697;
767,5474;8733,1472;749,2490;5856,9858;
767,8362;8791,4692;749,5362;5801,347;
768,1251;8865,2446;749,8233;5744,4224;
768,4140;8898,1548;750,1105;5680,0659;
768,7029;8951,8455;750,3977;5604,5531;
768,9918;9046,7508;750,6849;5582,7216;
769,2807;9112,4496;750,9721;5534,3584;
769,5696;9158,3442;751,2593;5479,7499;
769,8585;9219,1434;751,5465;5439,4925;
770,1474;9288,6875;751,8337;5379,6629;
770,4363;9348,1316;752,1209;5329,5913;
770,7252;9415,9975;752,4081;5289,5842;
771,0141;9512,2013;752,6953;5265,0013;
771,3030;9568,1176;752,9824;5201,1691;
771,5919;9636,3338;753,2696;5162,6354;
771,8808;9690,7691;753,5568;5138,1662;
772,1697;9770,0432;753,8440;5105,8589;
772,4585;9831,1557;754,1312;5066,6884;
772,7474;9941,0166;754,4184;5030,749;
773,0363;10021,686;754,7056;5008,1077;
773,3252;10081,237;754,9928;4971,6877;
773,6141;10109,755;755,2800;4930,9751;
773,9030;10239,87;755,5672;4912,3752;
774,1919;10316,662;755,8544;4887,3761;
774,4808;10368,291;756,1416;4872,6003;
774,7697;10416,012;756,4287;4821,9168;
775,0586;10546,985;756,7159;4803,8873;
775,3475;10650,777;757,0031;4806,6844;
775,6364;10744,481;757,2903;4794,68;
775,9253;10823,953;757,5775;4783,9277;
776,2142;10897,768;757,8647;4737,0416;
776,5031;10953,426;758,1519;4735,4699;
776,7920;11076,783;758,4391;4759,2424;
777,0809;11102,785;758,7263;4722,391;
777,3697;11133,222;759,0135;4717,838;
777,6586;11262,554;759,3007;4715,3965;
777,9475;11327,881;759,5878;4703,0033;
778,2364;11412,486;759,8750;4713,3391;
778,5253;11472,368;760,1622;4689,834;
778,8142;11582,835;760,4494;4678,8418;
779,1031;11669,471;760,7366;4717,5952;
779,3920;11680,041;761,0238;4718,8434;
779,6809;11805,06;761,3110;4725,8918;
779,9698;11865,796;761,5982;4750,4955;
780,2587;11992,934;761,8854;4759,4418;
780,5476;11987,003;762,1726;4752,0419;
780,8365;12050,477;762,4598;4780,4607;
781,1254;12106,043;762,7470;4777,2148;
781,4143;12240,908;763,0341;4784,4984;
781,7032;12332,257;763,3213;4806,1277;
781,9920;12367,909;763,6085;4821,1251;
782,2809;12367,57;763,8957;4858,2866;
782,5698;12521,113;764,1829;4887,2595;
782,8587;12578,965;764,4701;4896,8925;
783,1476;12622,898;764,7573;4936,7848;
783,4365;12685,811;765,0445;4956,7396;
783,7254;12741,442;765,3317;4973,6861;
784,0143;12801,673;765,6189;5008,6597;
784,3032;12894,889;765,9061;5043,1192;
784,5921;12923,003;766,1932;5077,979;
784,8810;12977,617;766,4804;5096,9676;
785,1699;13019,871;766,7676;5121,6892;
785,4588;13100,253;767,0548;5164,1844;
785,7477;13119,578;767,3420;5207,5267;
786,0366;13195,461;767,6292;5242,126;
786,3255;13253,366;767,9164;5272,249;
786,6143;13316,166;768,2036;5302,9882;
786,9032;13355,963;768,4908;5339,3558;
787,1921;13455,803;768,7780;5379,4887;
787,4810;13466,384;769,0652;5424,9442;
787,7699;13564,394;769,3523;5472,4895;
788,0588;13566,005;769,6395;5503,6311;
788,3477;13628,08;769,9267;5548,8973;
788,6366;13700,171;770,2139;5604,122;
788,9255;13791,724;770,5011;5638,8098;
789,2144;13830,735;770,7883;5683,0968;
789,5033;13890,324;771,0755;5721,4849;
789,7922;13944,276;771,3627;5781,749;
790,0811;13974,446;771,6499;5834,1104;
790,3700;13974,694;771,9371;5859,5932;
790,6589;13934,79;772,2243;5903,0258;
790,9478;13913,251;772,5115;5945,9141;
791,2366;13947,029;772,7986;5971,212;
791,5255;13939,638;773,0858;6036,8349;
791,8144;13931,73;773,3730;6064,5319;
792,1033;13939,612;773,6602;6121,8818;
792,3922;13974,398;773,9474;6166,3247;
792,6811;13993,689;774,2346;6203,8031;
792,9700;13933,25;774,5218;6273,4243;
793,2589;13913,603;774,8090;6312,7269;
793,5478;13935,848;775,0962;6351,2408;
793,8367;13957,418;775,3834;6407,4869;
794,1256;13942,9;775,6706;6409,4217;
794,4145;13980,789;775,9577;6459,9188;
794,7034;14018,921;776,2449;6523,8103;
794,9923;13926,787;776,5321;6586,5446;
795,2812;13888,206;776,8193;6609,9481;
795,5701;13938,02;777,1065;6652,8825;
795,8589;13950,271;777,3937;6678,3432;
796,1478;13982,03;777,6809;6735,1101;
796,4367;13953,587;777,9681;6788,5102;
796,7256;13918,672;778,2553;6819,2302;
797,0145;13916,932;778,5425;6874,791;
797,3034;13917,378;778,8297;6916,3889;
797,5923;13884,945;779,1169;6966,1794;
797,8812;13924,72;779,4040;6990,5113;
798,1701;13899,583;779,6912;7014,9467;
798,4590;13855,364;779,9784;7062,7772;
798,7479;13853,19;780,2656;7080,2737;
799,0368;13840,616;780,5528;7132,5263;
799,3257;13843,119;780,8400;7214,1677;
799,6146;13783,08;781,1272;7226,58;
799,9035;13767,026;781,4144;7231,298;
800,1924;13798,951;781,7016;7278,4357;
800,4812;13732,372;781,9888;7292,1613;
800,7701;13745,645;782,2760;7347,403;
801,0590;13738,574;782,5631;7364,4337;
801,3479;13754,639;782,8503;7424,2621;
801,6368;13679,601;783,1375;7443,3687;
801,9257;13739,224;783,4247;7437,3838;
802,2146;13671,86;783,7119;7472,4521;
802,5035;13718,621;783,9991;7504,5776;
802,7924;13657,014;784,2863;7534,2578;
803,0813;13685,911;784,5735;7580,643;
803,3702;13687,188;784,8607;7589,545;
803,6591;13671,961;785,1479;7620,9306;
803,9480;13591,786;785,4351;7634,6505;
804,2369;13631,578;785,7222;7659,7966;
804,5258;13508,617;786,0094;7678,2222;
804,8147;13508,045;786,2966;7716,7661;
805,1035;13443,003;786,5838;7733,8222;
805,3924;13349,255;786,8710;7759,8528;
805,6813;13302,878;787,1582;7751,8603;
805,9702;13275,658;787,4454;7763,3085;
806,2591;13224,28;787,7326;7807,9483;
806,5480;13174,11;788,0198;7847,6441;
806,8369;13107,174;788,3070;7857,3096;
807,1258;13053,489;788,5942;7838,7435;
807,4147;13007,684;788,8814;7852,4618;
807,7036;12909,492;789,1685;7874,3034;
807,9925;12849,227;789,4557;7918,7429;
808,2814;12783,783;789,7429;7918,0504;
808,5703;12659,302;790,0301;7894,241;
808,8592;12628,483;790,3173;7905,0465;
809,1481;12580,291;790,6045;7910,6413;
809,4370;12616,609;790,8917;7911,5345;
809,7258;12548,538;791,1789;7926,6319;
810,0147;12533,729;791,4661;7923,832;
810,3036;12505,153;791,7533;7917,8241;
810,5925;12463,616;792,0405;7935,4411;
810,8814;12429,48;792,3276;7963,5873;
811,1703;12395,145;792,6148;7958,0369;
811,4592;12343,48;792,9020;7947,6739;
811,7481;12336,726;793,1892;7936,8935;
812,0370;12318,211;793,4764;7946,271;
812,3259;12298,733;793,7636;7918,1885;
812,6148;12200,299;794,0508;7928,914;
812,9037;12134,079;794,3380;7935,8758;
813,1926;12118,303;794,6252;7930,5577;
813,4815;12093,405;794,9124;7919,6664;
813,7704;12018,124;795,1996;7928,6588;
814,0593;11959,496;795,4868;7914,0025;
814,3481;11917,091;795,7739;7909,4776;
814,6370;11845,222;796,0611;7905,3616;
814,9259;11747,894;796,3483;7918,9826;
815,2148;11656,008;796,6355;7907,5538;
815,5037;11631,857;796,9227;7898,5462;
815,7926;11565,751;797,2099;7860,1239;
816,0815;11444,859;797,4971;7857,4241;
816,3704;11363,553;797,7843;7816,0452;
816,6593;11303,085;798,0715;7829,6233;
816,9482;11233,763;798,3587;7820,7874;
817,2371;11139,941;798,6459;7818,2477;
817,5260;11094,878;798,9330;7735,276;
817,8149;11023,62;799,2202;7798,6316;
818,1038;10961,865;799,5074;7747,0817;
818,3927;10950,124;799,7946;7750,6176;
818,6816;10852,367;800,0818;7703,9488;
818,9704;10773,237;800,3690;7695,7039;
819,2593;10685,311;800,6562;7698,2797;
819,5482;10631,826;800,9434;7700,7383;
819,8371;10586,376;801,2306;7666,4524;
820,1260;10495,028;801,5178;7663,5;
820,4149;10410,561;801,8050;7599,2606;
820,7038;10407,595;802,0922;7560,3966;
820,9927;10257,509;802,3793;7568,6864;
821,2816;10271,658;802,6665;7543,0398;
821,5705;10158,025;802,9537;7490,7587;
821,8594;10142,594;803,2409;7478,8872;
822,1483;10003,039;803,5281;7416,4089;
822,4372;9984,9007;803,8153;7404,3316;
822,7261;9924,9284;804,1025;7344,9749;
823,0150;9830,8641;804,3897;7355,0141;
823,3039;9754,136;804,6769;7314,6075;
823,5927;9672,072;804,9641;7291,9472;
823,8816;9602,587;805,2513;7280,322;
824,1705;9547,7823;805,5384;7226,5504;
824,4594;9468,6197;805,8256;7210,8636;
824,7483;9422,0463;806,1128;7177,6864;
825,0372;9306,2385;806,4000;7151,1734;
825,3261;9262,9187;806,6872;7113,5873;
825,6150;9213,7606;806,9744;7065,5004;
825,9039;9119,0732;807,2616;7053,3583;
826,1928;9044,6889;807,5488;7015,1552;
826,4817;9016,7709;807,8360;6989,9362;
826,7706;8965,2407;808,1232;6974,3749;
827,0595;8874,7355;808,4104;6938,4328;
827,3484;8819,71;808,6975;6906,688;
827,6373;8747,8136;808,9847;6884,1909;
827,9262;8665,9442;809,2719;6870,8774;
828,2150;8636,5456;809,5591;6835,9735;
828,5039;8552,0686;809,8463;6803,1958;
828,7928;8488,3735;810,1335;6786,0374;
829,0817;8445,7107;810,4207;6761,1776;
829,3706;8382,4344;810,7079;6743,724;
829,6595;8313,7653;810,9951;6719,571;
829,9484;8271,0529;811,2823;6682,1793;
830,2373;8206,0382;811,5695;6676,4659;
830,5262;8160,5251;811,8567;6640,4611;
830,8151;8096,5765;812,1438;6612,2237;
831,1040;8008,4342;812,4310;6558,2948;
831,3929;7934,9287;812,7182;6543,981;
831,6818;7850,4127;813,0054;6519,0832;
831,9707;7801,9756;813,2926;6508,1734;
832,2596;7740,2563;813,5798;6478,5358;
832,5485;7694,1478;813,8670;6439,3831;
832,8373;7615,7182;814,1542;6408,6846;
833,1262;7563,6102;814,4414;6391,7754;
833,4151;7523,3021;814,7286;6313,7068;
833,7040;7446,1342;815,0158;6274,0785;
833,9929;7376,734;815,3029;6227,2452;
834,2818;7317,3891;815,5901;6177,4022;
834,5707;7242,7422;815,8773;6135,9425;
834,8596;7185,2198;816,1645;6120,8103;
835,1485;7090,3992;816,4517;6083,0682;
835,4374;7050,6851;816,7389;6028,1108;
835,7263;7007,6094;817,0261;5992,6946;
836,0152;6942,6881;817,3133;5947,9676;
836,3041;6893,4589;817,6005;5888,0705;
836,5930;6819,379;817,8877;5854,6799;
836,8819;6817,1229;818,1749;5810,6781;
837,1708;6743,7488;818,4621;5759,2837;
837,4596;6660,2018;818,7492;5696,2656;
837,7485;6617,2318;819,0364;5685,8355;
838,0374;6567,9214;819,3236;5625,2422;
838,3263;6497,31;819,6108;5566,9877;
838,6152;6423,712;819,8980;5527,0203;
838,9041;6340,4405;820,1852;5479,5072;
839,1930;6252,4608;820,4724;5459,2872;
839,4819;6224,1371;820,7596;5384,0561;
839,7708;6142,0899;821,0468;5342,5798;
840,0597;6016,6477;821,3340;5304,7991;
840,3486;5960,4186;821,6212;5245,7171;
840,6375;5909,1933;821,9083;5222,1743;
840,9264;5848,8834;822,1955;5167,6872;
841,2153;5768,7978;822,4827;5130,6316;
841,5042;5729,5684;822,7699;5087,6632;
841,7931;5648,5895;823,0571;5055,4417;
842,0819;5579,9999;823,3443;5026,8724;
842,3708;5531,2319;823,6315;4973,3372;
842,6597;5463,9495;823,9187;4925,6509;
842,9486;5415,2178;824,2059;4881,9332;
843,2375;5341,4304;824,4931;4831,9326;
843,5264;5288,5149;824,7803;4780,361;
843,8153;5225,028;825,0674;4732,8274;
844,1042;5154,6661;825,3546;4688,669;
844,3931;5093,3788;825,6418;4658,5355;
844,6820;5053,0446;825,9290;4631,0371;
844,9709;4991,4085;826,2162;4586,8874;
845,2598;4922,6681;826,5034;4545,0575;
845,5487;4879,5345;826,7906;4503,3738;
845,8376;4821,2096;827,0778;4453,7168;
846,1265;4753,9558;827,3650;4432,2479;
846,4154;4715,0213;827,6522;4380,8341;
846,7042;4659,3594;827,9394;4338,5845;
846,9931;4583,4792;828,2266;4296,9176;
847,2820;4514,5532;828,5137;4256,867;
847,5709;4459,6568;828,8009;4220,6691;
847,8598;4409,888;829,0881;4191,8759;
848,1487;4350,4621;829,3753;4142,5402;
848,4376;4307,4955;829,6625;4092,4001;
848,7265;4256,5008;829,9497;4069,8331;
849,0154;4230,2357;830,2369;4033,618;
849,3043;4188,9758;830,5241;3985,1722;
849,5932;4119,7596;830,8113;3967,1721;
849,8821;4054,398;831,0985;3910,1127;
850,1710;3972,5487;831,3857;3864,1106;
850,4599;3946,9967;831,6728;3826,0023;
850,7488;3887,6513;831,9600;3802,8025;
851,0377;3834,2093;832,2472;3760,0471;
851,3265;3783,6628;832,5344;3735,4415;
851,6154;3737,3682;832,8216;3679,0113;
851,9043;3685,2778;833,1088;3652,4998;
852,1932;3613,2853;833,3960;3607,5526;
852,4821;3574,1662;833,6832;3571,7459;
852,7710;3525,0039;833,9704;3531,4126;
853,0599;3482,9062;834,2576;3468,9503;
853,3488;3435,3773;834,5448;3430,95;
853,6377;3409,4937;834,8320;3421,2243;
853,9266;3338,3029;835,1191;3370,2228;
854,2155;3304,089;835,4063;3351,7579;
854,5044;3261,6271;835,6935;3306,3307;
854,7933;3220,9998;835,9807;3269,281;
855,0822;3168,7898;836,2679;3223,8787;
855,3711;3113,126;836,5551;3202,2155;
855,6600;3083,7898;836,8423;3168,9564;
855,9488;3041,0864;837,1295;3132,3657;
856,2377;3005,4465;837,4167;3092,7299;
856,5266;2967,4974;837,7039;3065,9273;
856,8155;2905,5468;837,9911;3030,8414;
857,1044;2869,0089;838,2782;2998,1388;
857,3933;2826,5142;838,5654;2959,1727;
857,6822;2790,6607;838,8526;2915,3422;
857,9711;2749,9779;839,1398;2881,4765;
858,2600;2705,082;839,4270;2845,0736;
858,5489;2670,81;839,7142;2808,8602;
858,8378;2635,5278;840,0014;2790,075;
859,1267;2598,7115;840,2886;2755,6741;
859,4156;2563,0156;840,5758;2720,9469;
859,7045;2519,7986;840,8630;2689,6375;
859,9934;2469,356;841,1502;2662,0676;
860,2823;2439,2428;841,4373;2627,1271;
860,5712;2410,8309;841,7245;2579,8772;
860,8600;2375,5507;842,0117;2557,9294;
861,1489;2328,2925;842,2989;2527,0354;
861,4378;2316,7327;842,5861;2501,9728;
861,7267;2268,9801;842,8733;2459,6026;
862,0156;2235,0161;843,1605;2421,716;
862,3045;2191,3761;843,4477;2407,7545;
862,5934;2164,3017;843,7349;2371,8219;
862,8823;2122,1111;844,0221;2328,5418;
863,1712;2104,0714;844,3093;2310,083;
863,4601;2100,0314;844,5965;2267,85;
863,7490;2037,9194;844,8836;2252,4655;
864,0379;2010,4032;845,1708;2215,6011;
864,3268;1977,0625;845,4580;2184,5803;
864,6157;1946,2471;845,7452;2147,2761;
864,9046;1920,3377;846,0324;2130,6561;
865,1935;1878,1542;846,3196;2095,4755;
865,4823;1880,6285;846,6068;2071,4577;
865,7712;1848,6018;846,8940;2029,5194;
866,0601;1839,8836;847,1812;2015,4383;
866,3490;1809,8383;847,4684;1988,6646;
866,6379;1775,5161;847,7556;1965,0587;
866,9268;1760,4073;848,0427;1936,5091;
867,2157;1728,7984;848,3299;1900,1522;
867,5046;1704,3682;848,6171;1880,2285;
867,7935;1679,5662;848,9043;1853,654;
868,0824;1659,4069;849,1915;1825,1793;
868,3713;1634,8638;849,4787;1791,8689;
868,6602;1607,3681;849,7659;1761,2434;
868,9491;1588,7593;850,0531;1743,1889;
869,2380;1552,7451;850,3403;1713,3724;
869,5269;1539,1559;850,6275;1686,8958;
869,8158;1511,2638;850,9147;1661,6817;
870,1046;1489,6561;851,2019;1636,269;
870,3935;1476,3582;851,4890;1605,4477;
870,6824;1454,3912;851,7762;1576,4808;
870,9713;1440,7641;852,0634;1555,6691;
871,2602;1427,6218;852,3506;1539,2105;
871,5491;1413,0405;852,6378;1512,8631;
871,8380;1398,6597;852,9250;1484,2005;
872,1269;1369,0258;853,2122;1464,5405;
872,4158;1356,4901;853,4994;1443,418;
872,7047;1347,6179;853,7866;1423,6998;
872,9936;1330,6509;854,0738;1398,7096;
873,2825;1318,962;854,3610;1381,1778;
873,5714;1298,2952;854,6481;1353,8007;
873,8603;1301,0629;854,9353;1337,3521;
874,1492;1290,9965;855,2225;1318,4198;
874,4381;1283,9843;855,5097;1289,4405;
874,7269;1278,1691;855,7969;1266,6476;
875,0158;1277,9193;856,0841;1239,842;
875,3047;1284,8494;856,3713;1220,7582;
875,5936;1269,9041;856,6585;1214,2411;
875,8825;1261,6699;856,9457;1191,9901;
876,1714;1263,779;857,2329;1171,7566;
876,4603;1258,1747;857,5201;1143,4773;
876,7492;1258,7652;857,8073;1123,2512;
877,0381;1247,0719;858,0944;1113,9373;
877,3270;1254,4009;858,3816;1079,7098;
877,6159;1222,7209;858,6688;1072,6113;
877,9048;1214,8631;858,9560;1052,7757;
878,1937;1211,308;859,2432;1033,4502;
878,4826;1213,2767;859,5304;1016,4478;
878,7715;1194,1224;859,8176;1003,904;
879,0604;1191,2886;860,1048;985,34768;
879,3492;1194,1851;860,3920;961,12362;
879,6381;1184,2977;860,6792;946,49429;
879,9270;1183,4253;860,9664;926,85551;
880,2159;1186,9515;861,2535;914,61765;
880,5048;1181,8344;861,5407;900,32857;
880,7937;1180,5648;861,8279;894,48267;
881,0826;1186,8685;862,1151;873,39794;
881,3715;1192,7182;862,4023;856,65601;
881,6604;1191,3441;862,6895;847,5555;
881,9493;1187,7459;862,9767;829,76349;
882,2382;1189,199;863,2639;817,5262;
882,5271;1196,5263;863,5511;801,36062;
882,8160;1199,1841;863,8383;786,83924;
883,1049;1211,8921;864,1255;774,56777;
883,3938;1213,4376;864,4126;756,34503;
883,6827;1199,9409;864,6998;744,60277;
883,9715;1204,908;864,9870;734,04229;
884,2604;1228,7154;865,2742;717,41415;
884,5493;1231,3302;865,5614;705,07265;
884,8382;1229,8338;865,8486;695,88747;
885,1271;1237,4945;866,1358;691,15002;
885,4160;1248,4853;866,4230;685,39998;
885,7049;1248,881;866,7102;670,28158;
885,9938;1258,8821;866,9974;658,65577;
886,2827;1267,0543;867,2846;642,41266;
886,5716;1263,4318;867,5718;633,03116;
886,8605;1293,8489;867,8589;626,68482;
887,1494;1287,1021;868,1461;620,62425;
887,4383;1297,703;868,4333;617,99547;
887,7272;1300,1451;868,7205;591,97783;
888,0161;1331,4295;869,0077;582,58424;
888,3050;1317,0458;869,2949;573,99506;
888,5938;1319,3249;869,5821;587,06978;
888,8827;1326,335;869,8693;566,07749;
889,1716;1356,6398;870,1565;567,8879;
889,4605;1344,2157;870,4437;557,63649;
889,7494;1357,3342;870,7309;546,77159;
890,0383;1380,3693;871,0180;540,16777;
890,3272;1384,7557;871,3052;537,87952;
890,6161;1403,1507;871,5924;531,14493;
890,9050;1434,396;871,8796;526,32368;
891,1939;1445,7035;872,1668;515,60253;
891,4828;1452,8897;872,4540;520,04041;
891,7717;1468,7951;872,7412;522,41798;
892,0606;1495,7665;873,0284;514,18275;
892,3495;1516,1383;873,3156;504,53802;
892,6384;1528,5268;873,6028;501,87927;
892,9273;1538,7247;873,8900;494,95255;
893,2161;1555,8013;874,1772;496,13046;
893,5050;1576,3867;874,4643;488,27369;
893,7939;1594,6537;874,7515;482,49538;
894,0828;1623,4049;875,0387;481,6924;
894,3717;1646,522;875,3259;479,32145;
894,6606;1646,6143;875,6131;475,69747;
894,9495;1656,3821;875,9003;471,62672;
895,2384;1685,1364;876,1875;467,70172;
895,5273;1683,1423;876,4747;461,46185;
895,8162;1708,7922;876,7619;460,53173;
896,1051;1723,4834;877,0491;457,28959;
896,3940;1771,3315;877,3363;467,35134;
896,6829;1772,9524;877,6234;460,20335;
896,9718;1793,5356;877,9106;461,17611;
897,2607;1804,4081;878,1978;463,75197;
897,5496;1830,4224;878,4850;470,52223;
897,8384;1858,4235;878,7722;463,71036;
898,1273;1866,5476;879,0594;467,43608;
898,4162;1932,6897;879,3466;456,6842;
898,7051;1911,0232;879,6338;476,20908;
898,9940;1943,7588;879,9210;469,77549;
899,2829;1957,1449;880,2082;476,23575;
899,5718;1986,1736;880,4954;474,17746;
899,8607;2032,0912;880,7825;480,27757;
900,1496;2030,5186;881,0697;482,23221;
900,4385;2058,8921;881,3569;473,52949;
900,7274;2083,3311;881,6441;479,00383;
901,0163;2108,501;881,9313;484,28152;
901,3052;2126,3545;882,2185;490,45126;
901,5941;2155,8494;882,5057;494,6189;
901,8830;2193,3926;882,7929;496,2548;
902,1719;2224,1225;883,0801;497,88009;
902,4607;2231,6157;883,3673;498,53285;
902,7496;2254,2517;883,6545;507,54427;
903,0385;2290,23;883,9417;515,37549;
903,3274;2298,7842;884,2288;514,79899;
903,6163;2304,4294;884,5160;518,14571;
903,9052;2328,6223;884,8032;523,43425;
904,1941;2337,3793;885,0904;531,00311;
904,4830;2355,9811;885,3776;539,99622;
904,7719;2370,6954;885,6648;545,57902;
905,0608;2382,3374;885,9520;554,23128;
905,3497;2404,4486;886,2392;562,40091;
905,6386;2432,561;886,5264;560,09584;
905,9275;2434,3812;886,8136;561,97051;
906,2164;2451,7981;887,1008;565,82184;
906,5053;2482,0688;887,3879;578,50128;
906,7942;2493,1106;887,6751;581,2429;
907,0830;2530,9151;887,9623;594,30152;
907,3719;2533,0599;888,2495;587,99163;
907,6608;2557,8749;888,5367;601,33759;
907,9497;2542,5498;888,8239;608,01261;
908,2386;2584,7149;889,1111;612,5968;
908,5275;2603,7926;889,3983;620,65132;
908,8164;2608,9947;889,6855;630,36794;
909,1053;2623,2807;889,9727;633,36735;
909,3942;2634,3094;890,2599;634,83164;
909,6831;2664,884;890,5471;638,49075;
909,9720;2670,1723;890,8342;647,93233;
910,2609;2683,8237;891,1214;655,11581;
910,5498;2670,584;891,4086;664,12817;
910,8387;2685,3936;891,6958;664,13974;
911,1276;2703,6465;891,9830;665,28123;
911,4165;2720,0173;892,2702;676,94937;
911,7053;2726,521;892,5574;671,96451;
911,9942;2734,2036;892,8446;679,76193;
912,2831;2745,2904;893,1318;685,37135;
912,5720;2748,5499;893,4190;693,60056;
912,8609;2763,7491;893,7062;696,11556;
913,1498;2771,9608;893,9933;696,09083;
913,4387;2770,4694;894,2805;699,15321;
913,7276;2777,7234;894,5677;704,60247;
914,0165;2796,8229;894,8549;710,27057;
914,3054;2785,3627;895,1421;714,7078;
914,5943;2785,5996;895,4293;719,35671;
914,8832;2803,0968;895,7165;718,36731;
915,1721;2802,3726;896,0037;718,79544;
915,4610;2802,8776;896,2909;717,23685;
915,7499;2823,6708;896,5781;723,94357;
916,0388;2820,9047;896,8653;732,40319;
916,3276;2822,3288;897,1524;733,15811;
916,6165;2843,4763;897,4396;737,16677;
916,9054;2830,5964;897,7268;736,72272;
917,1943;2820,6639;898,0140;744,15491;
917,4832;2840,655;898,3012;743,39833;
917,7721;2842,0636;898,5884;750,4712;
918,0610;2836,701;898,8756;755,33986;
918,3499;2861,3288;899,1628;769,14159;
918,6388;2816,0186;899,4500;765,01347;
918,9277;2842,7255;899,7372;778,97715;
919,2166;2856,4568;900,0244;776,38135;
919,5055;2839,9181;900,3116;774,47805;
919,7944;2850,2824;900,5987;785,59811;
920,0833;2863,6409;900,8859;787,0244;
920,3722;2845,2072;901,1731;787,59923;
920,6611;2850,7914;901,4603;800,21349;
920,9499;2852,9676;901,7475;797,69353;
921,2388;2850,2487;902,0347;796,81321;
921,5277;2847,9278;902,3219;807,90871;
921,8166;2854,6621;902,6091;811,72649;
922,1055;2860,7704;902,8963;812,03801;
922,3944;2861,6402;903,1835;811,74944;
922,6833;2867,3517;903,4707;811,08086;
922,9722;2857,7965;903,7578;827,88123;
923,2611;2834,9179;904,0450;832,2831;
923,5500;2833,3108;904,3322;832,80158;
923,8389;2828,9364;904,6194;838,06234;
924,1278;2843,1047;904,9066;842,86888;
924,4167;2847,7788;905,1938;844,96492;
924,7056;2822,1359;905,4810;848,62661;
924,9945;2829,083;905,7682;850,09329;
925,2834;2833,433;906,0554;859,54983;
925,5722;2831,2638;906,3426;859,38563;
925,8611;2823,7909;906,6298;854,39407;
926,1500;2815,7511;906,9170;861,53125;
926,4389;2821,995;907,2041;865,17833;
926,7278;2814,4693;907,4913;866,86737;
